ID ,Data,Valor Recebido 
130085,2/1/23,"2,415.84"
130085,3/1/23,"4,728.52"
130085,5/1/23,"2,443.10"
130085,6/1/23,"2,449.48"
130085,7/1/23,"4,870.38"
130085,8/1/23,"2,407.71"
130085,9/1/23,"2,403.55"
130085,10/1/23,"2,402.64"
130085,11/1/23,"2,395.24"
130086,2/1/23,"1,765.60"
130087,1/1/23,"5,195.00"
130087,2/1/23,"5,216.11"
130087,3/1/23,"5,232.11"
130087,4/1/23,"528,944.39"
130088,2/1/23,"9,523.21"
130088,3/1/23,"4,685.86"
130088,5/1/23,"4,942.08"
130088,6/1/23,"4,729.54"
130088,7/1/23,"9,523.45"
130088,9/1/23,"4,932.97"
130088,10/1/23,"9,813.29"
130088,11/1/23,"4,900.01"
130089,1/1/23,"2,356.54"
130089,2/1/23,"2,361.45"
130089,3/1/23,"2,364.12"
130089,4/1/23,"2,373.93"
130089,6/1/23,"2,380.88"
130089,7/1/23,"2,385.47"
130089,8/1/23,"2,447.17"
130089,9/1/23,"2,442.10"
130089,10/1/23,"2,434.80"
130089,11/1/23,"2,427.23"
130089,12/1/23,"2,427.41"
130090,1/1/23,"1,063.75"
130090,3/1/23,"2,175.04"
130090,5/1/23,"1,075.14"
130090,6/1/23,"2,162.01"
130090,7/1/23,"1,082.00"
130090,9/1/23,"1,104.81"
130090,11/1/23,"2,232.81"
130090,12/1/23,"1,102.31"
130092,1/1/23,"3,169.59"
130092,2/1/23,"3,173.52"
130092,3/1/23,"3,174.31"
130092,4/1/23,"3,185.19"
130092,5/1/23,"3,191.60"
130092,6/1/23,"3,194.95"
130092,7/1/23,"3,186.47"
130092,8/1/23,"3,170.68"
130092,9/1/23,"3,224.37"
130092,10/1/23,"3,147.30"
130092,11/1/23,"3,139.55"
130092,12/1/23,"3,130.92"
130093,1/1/23,"2,031.43"
130093,2/1/23,"2,043.67"
130093,3/1/23,"2,053.90"
130093,4/1/23,"2,070.51"
130093,5/1/23,"2,084.89"
130093,6/1/23,"2,097.29"
130093,7/1/23,"2,154.83"
130093,8/1/23,"2,102.25"
130093,9/1/23,"2,103.00"
130093,10/1/23,"2,107.71"
130093,11/1/23,"2,168.57"
130094,1/1/23,"6,314.75"
130094,2/1/23,"6,334.43"
130094,3/1/23,"6,347.72"
130094,4/1/23,"6,381.90"
130094,5/1/23,"6,406.96"
130094,6/1/23,"6,426.07"
130094,7/1/23,"6,421.47"
130094,8/1/23,"6,402.01"
130094,9/1/23,"6,384.73"
130094,10/1/23,"6,379.74"
130094,11/1/23,"6,376.82"
130094,12/1/23,"6,372.01"
130095,1/1/23,"1,850.21"
130095,2/1/23,"1,860.25"
130095,3/1/23,"3,684.29"
130095,4/1/23,"1,884.00"
130095,6/1/23,"1,820.47"
130095,8/1/23,"1,949.38"
130095,9/1/23,"1,946.39"
130095,10/1/23,"1,948.02"
130096,1/1/23,"3,781.60"
130096,2/1/23,"3,789.31"
130096,3/1/23,"3,823.77"
130096,5/1/23,"5,827.59"
130096,7/1/23,"3,815.13"
130096,9/1/23,"4,036.41"
130096,12/1/23,"22,077.77"
130103,1/1/23,"8,720.50"
130103,2/1/23,"12,412.67"
130103,3/1/23,"13,731.67"
130103,5/1/23,"13,113.64"
130103,6/1/23,"13,060.85"
130103,7/1/23,"13,231.62"
130103,9/1/23,"13,239.70"
130103,10/1/23,"13,209.16"
130103,11/1/23,"13,195.63"
130103,12/1/23,"13,259.01"
130106,1/1/23,"2,068.66"
130106,2/1/23,"2,074.92"
130106,3/1/23,"2,087.57"
130106,4/1/23,"2,097.83"
130106,6/1/23,"2,106.07"
130106,7/1/23,"2,106.72"
130106,8/1/23,"2,102.37"
130106,9/1/23,"4,198.08"
130106,10/1/23,"6,046.42"
130107,1/1/23,"3,126.17"
130107,2/1/23,"1,561.75"
130107,3/1/23,"1,560.39"
130107,4/1/23,"1,563.62"
130107,5/1/23,"1,564.92"
130107,6/1/23,"1,564.66"
130107,7/1/23,"1,558.73"
130107,8/1/23,"1,582.86"
130107,9/1/23,"1,540.41"
130107,10/1/23,"1,534.33"
130107,12/1/23,"1,572.99"
130108,1/1/23,"25,607.82"
130113,1/1/23,"2,212.60"
130113,3/1/23,"2,227.03"
130113,4/1/23,"2,230.10"
130113,5/1/23,"2,239.94"
130113,6/1/23,"2,247.08"
130113,7/1/23,"2,252.01"
130113,8/1/23,"2,316.22"
130113,9/1/23,"2,307.29"
130113,10/1/23,"2,299.42"
130113,11/1/23,"2,296.61"
130113,12/1/23,"2,293.67"
130116,1/1/23,"139,778.33"
130118,1/1/23,"1,415.38"
130118,2/1/23,"1,420.06"
130118,3/1/23,"1,422.61"
130118,4/1/23,"1,429.84"
130118,5/1/23,"2,867.29"
130118,7/1/23,"4,228.69"
130118,9/1/23,"1,428.59"
130118,10/1/23,"1,424.80"
130118,11/1/23,"1,426.90"
130118,12/1/23,"1,423.46"
130120,4/1/23,"12,237.66"
130120,9/1/23,"12,001.35"
130120,12/1/23,"6,640.62"
130122,1/1/23,"5,989.15"
130122,2/1/23,"6,013.55"
130122,3/1/23,"6,031.73"
130122,4/1/23,"6,070.29"
130122,5/1/23,"7,838.71"
130122,6/1/23,"6,124.18"
130122,7/1/23,"6,125.71"
130122,8/1/23,"6,113.07"
130122,9/1/23,"6,102.49"
130122,10/1/23,"6,103.72"
130122,11/1/23,"6,106.99"
130122,12/1/23,"6,108.43"
130123,10/1/23,"69,931.03"
130124,1/1/23,"2,274.98"
130124,2/1/23,"2,273.74"
130124,3/1/23,"2,270.32"
130124,4/1/23,"2,273.71"
130124,5/1/23,"2,274.19"
130124,6/1/23,"2,272.32"
130124,7/1/23,"2,261.99"
130124,8/1/23,"2,246.44"
130124,9/1/23,"2,231.77"
130124,10/1/23,"2,221.22"
130124,11/1/23,"2,211.27"
130124,12/1/23,"2,200.81"
130125,1/1/23,"3,363.00"
130125,2/1/23,"3,374.56"
130125,3/1/23,"3,382.81"
130125,4/1/23,"3,401.52"
130125,5/1/23,"3,416.21"
130125,6/1/23,"3,427.58"
130125,7/1/23,"3,426.46"
130125,8/1/23,"3,417.21"
130125,9/1/23,"3,409.26"
130125,10/1/23,"6,814.88"
130125,12/1/23,"6,772.71"
130126,1/1/23,"3,955.84"
130126,2/1/23,"1,940.04"
130126,3/1/23,"1,947.79"
130126,5/1/23,"5,998.24"
130126,6/1/23,"1,983.01"
130126,8/1/23,"2,028.27"
130126,9/1/23,"2,026.71"
130126,10/1/23,"2,019.28"
130126,11/1/23,"2,020.24"
130126,12/1/23,"2,025.72"
130127,2/1/23,"1,132.77"
130127,4/1/23,"1,188.24"
130127,5/1/23,"1,147.40"
130127,8/1/23,"4,852.26"
130127,9/1/23,"1,193.68"
130127,10/1/23,"1,202.31"
130127,11/1/23,"1,199.59"
130127,12/1/23,"1,172.99"
130128,1/1/23,"12,766.07"
130128,2/1/23,"12,819.51"
130128,3/1/23,"25,860.96"
130128,5/1/23,"13,069.45"
130128,6/1/23,"13,161.31"
130128,7/1/23,"13,240.71"
130128,8/1/23,"13,657.44"
130128,9/1/23,"13,657.18"
130128,10/1/23,"13,693.40"
130128,11/1/23,"27,455.61"
130128,12/1/23,"13,372.60"
130129,1/1/23,"5,484.96"
130129,2/1/23,"10,996.53"
130129,3/1/23,"5,517.32"
130129,4/1/23,"5,546.34"
130129,5/1/23,"5,567.49"
130129,6/1/23,"5,583.37"
130129,8/1/23,"11,291.73"
130129,10/1/23,"11,339.69"
130129,11/1/23,"5,536.36"
130129,12/1/23,"5,653.07"
130130,1/1/23,"1,443.41"
130130,2/1/23,"2,904.35"
130130,3/1/23,"1,403.59"
130130,5/1/23,"1,488.62"
130130,6/1/23,"1,499.18"
130130,7/1/23,"1,431.59"
130130,8/1/23,"2,990.96"
130130,9/1/23,"3,039.91"
130130,12/1/23,"1,502.46"
130131,4/1/23,"5,065.67"
130131,8/1/23,"5,309.35"
130131,9/1/23,"5,418.86"
130131,10/1/23,"5,322.71"
130131,11/1/23,"5,445.89"
130131,12/1/23,"5,348.48"
130132,1/1/23,"2,497.12"
130132,2/1/23,"2,512.14"
130132,3/1/23,"2,524.34"
130132,4/1/23,"2,545.55"
130132,5/1/23,"2,562.76"
130132,6/1/23,"2,578.20"
130132,7/1/23,"2,583.93"
130132,8/1/23,"2,583.88"
130132,9/1/23,"2,584.49"
130132,10/1/23,"2,590.55"
130132,11/1/23,"2,649.85"
130132,12/1/23,"2,603.05"
130133,1/1/23,"2,494.62"
130133,2/1/23,"2,496.72"
130133,3/1/23,"2,496.35"
130133,5/1/23,"2,521.22"
130133,6/1/23,"2,523.09"
130133,7/1/23,"2,515.51"
130133,8/1/23,"2,502.29"
130133,9/1/23,"2,489.88"
130133,10/1/23,"2,482.34"
130133,11/1/23,"2,475.32"
130133,12/1/23,"2,467.77"
130134,1/1/23,"3,121.93"
130134,2/1/23,"3,134.65"
130134,3/1/23,"3,143.92"
130134,4/1/23,"3,164.11"
130134,5/1/23,"3,179.42"
130134,6/1/23,"3,192.25"
130134,7/1/23,"3,192.93"
130134,8/1/23,"3,186.39"
130134,9/1/23,"3,180.76"
130134,10/1/23,"3,181.70"
130134,11/1/23,"3,183.27"
130134,12/1/23,"3,184.18"
130135,2/1/23,"10,463.35"
130135,3/1/23,"3,421.05"
130135,4/1/23,"2,993.25"
130136,1/1/23,"2,781.40"
130136,2/1/23,"2,792.69"
130136,3/1/23,"5,979.33"
130136,4/1/23,"2,818.45"
130136,5/1/23,"2,832.37"
130136,6/1/23,"2,843.60"
130136,7/1/23,"2,844.55"
130136,8/1/23,"2,838.72"
130136,9/1/23,"2,833.98"
130136,10/1/23,"2,834.56"
130136,11/1/23,"2,895.51"
130136,12/1/23,"2,836.77"
130137,1/1/23,"4,989.77"
130137,2/1/23,"2,514.80"
130137,3/1/23,"2,526.99"
130137,5/1/23,"5,112.90"
130137,6/1/23,"2,580.27"
130137,7/1/23,"2,585.94"
130137,8/1/23,"2,585.87"
130137,10/1/23,"5,178.92"
130137,11/1/23,"2,598.88"
130138,5/1/23,"2,107,422.37"
130139,1/1/23,"14,578.31"
130139,2/1/23,"14,843.43"
130139,3/1/23,"14,840.81"
130139,4/1/23,"10,820.13"
130139,5/1/23,"45,510.47"
130139,7/1/23,"10,894.47"
130139,8/1/23,"24,991.18"
130139,9/1/23,"11,318.78"
130139,10/1/23,"11,339.80"
130141,2/1/23,"8,733.01"
130141,3/1/23,"8,783.17"
130141,5/1/23,"8,476.41"
130141,7/1/23,"48,479.05"
130141,10/1/23,"17,680.54"
130141,11/1/23,"8,810.26"
130143,1/1/23,"2,555.02"
130143,2/1/23,"2,564.45"
130143,3/1/23,"2,571.28"
130143,4/1/23,"2,586.66"
130143,5/1/23,"2,598.33"
130143,6/1/23,"2,607.62"
130143,7/1/23,"2,607.35"
130143,8/1/23,"2,601.07"
130143,9/1/23,"2,595.67"
130143,10/1/23,"2,595.26"
130143,11/1/23,"2,595.69"
130143,12/1/23,"2,595.37"
130145,1/1/23,"2,066.72"
130145,3/1/23,"1,920.35"
130145,4/1/23,"3,037.13"
130145,7/1/23,"3,193.77"
130145,8/1/23,"3,175.05"
130145,9/1/23,"6,270.11"
130145,11/1/23,"2,192.92"
130145,12/1/23,"2,224.60"
130163,1/1/23,"2,469.50"
130163,2/1/23,"2,479.56"
130163,3/1/23,"2,487.06"
130163,4/1/23,"2,502.93"
130163,6/1/23,"2,515.17"
130163,7/1/23,"5,105.65"
130163,8/1/23,"2,520.71"
130163,9/1/23,"2,516.43"
130163,10/1/23,"2,517.02"
130163,11/1/23,"2,518.41"
130163,12/1/23,"2,519.07"
130164,2/1/23,"12,729.61"
130164,3/1/23,"6,397.11"
130164,4/1/23,"6,436.41"
130164,5/1/23,"6,468.25"
130164,6/1/23,"6,493.80"
130164,7/1/23,"6,666.87"
130164,8/1/23,"6,661.56"
130164,10/1/23,"6,652.45"
130164,11/1/23,"6,666.60"
130164,12/1/23,"6,654.53"
130165,1/1/23,"2,055.12"
130165,2/1/23,"2,063.43"
130165,4/1/23,"2,069.65"
130165,5/1/23,"2,082.77"
130165,6/1/23,"2,092.90"
130165,7/1/23,"2,101.14"
130165,10/1/23,"4,429.35"
130165,11/1/23,"2,182.08"
130165,12/1/23,"2,175.43"
130167,1/1/23,"9,847.01"
130167,3/1/23,"4,988.17"
130167,4/1/23,"5,012.99"
130167,5/1/23,"5,055.03"
130167,6/1/23,"5,089.61"
130167,7/1/23,"5,120.42"
130167,8/1/23,"5,287.45"
130167,9/1/23,"5,287.21"
130167,10/1/23,"5,288.44"
130167,11/1/23,"5,304.14"
130168,1/1/23,"4,291.04"
130168,3/1/23,"4,260.39"
130168,4/1/23,"1,922.70"
130168,5/1/23,"2,073.54"
130168,8/1/23,"2,376.50"
130168,9/1/23,"2,279.85"
130170,1/1/23,"5,113.74"
130170,4/1/23,"5,439.64"
130170,5/1/23,"2,721.10"
130170,6/1/23,"2,730.34"
130170,7/1/23,"2,734.95"
130170,8/1/23,"5,468.08"
130170,10/1/23,"2,730.05"
130170,11/1/23,"2,729.75"
130170,12/1/23,"2,708.56"
130171,1/1/23,"23,249.69"
130171,2/1/23,"23,271.49"
130171,3/1/23,"23,339.53"
130171,4/1/23,"23,382.83"
130171,5/1/23,"23,505.16"
130171,7/1/23,"24,792.99"
130171,8/1/23,"24,613.66"
130171,9/1/23,"24,638.42"
130171,11/1/23,"21,747.14"
130172,1/1/23,"7,552.24"
130172,2/1/23,"7,583.25"
130172,4/1/23,"15,572.45"
130172,5/1/23,"7,692.15"
130172,6/1/23,"7,723.05"
130172,7/1/23,"7,726.11"
130172,8/1/23,"7,710.74"
130172,10/1/23,"7,921.67"
130172,11/1/23,"15,641.14"
130172,12/1/23,"7,884.47"
130173,1/1/23,"3,053.40"
130173,2/1/23,"3,052.42"
130173,3/1/23,"3,048.47"
130173,4/1/23,"3,053.97"
130173,5/1/23,"3,055.23"
130173,6/1/23,"3,053.44"
130173,7/1/23,"3,040.24"
130173,8/1/23,"3,020.08"
130173,9/1/23,"3,001.01"
130173,10/1/23,"2,987.59"
130173,11/1/23,"2,975.01"
130173,12/1/23,"2,961.64"
130174,2/1/23,"3,276.09"
130174,5/1/23,"21,546.43"
130174,6/1/23,"3,203.98"
130174,10/1/23,"3,350.19"
130175,1/1/23,"2,780.23"
130175,2/1/23,"2,791.59"
130175,3/1/23,"2,800.20"
130175,4/1/23,"2,817.50"
130175,5/1/23,"2,831.54"
130175,6/1/23,"2,842.86"
130175,7/1/23,"2,843.90"
130175,8/1/23,"2,838.15"
130175,9/1/23,"2,833.50"
130175,10/1/23,"2,834.17"
130175,11/1/23,"2,835.64"
130175,12/1/23,"2,836.54"
130177,1/1/23,"3,053.28"
130177,2/1/23,"3,062.93"
130177,3/1/23,"3,069.35"
130177,4/1/23,"3,086.06"
130177,5/1/23,"3,098.14"
130177,6/1/23,"3,107.79"
130177,7/1/23,"3,168.86"
130177,9/1/23,"6,279.05"
130177,10/1/23,"3,086.65"
130178,1/1/23,"1,798.39"
130178,3/1/23,"3,059.87"
130178,6/1/23,"3,217.75"
130178,7/1/23,"1,449.39"
130178,8/1/23,"1,445.02"
130178,9/1/23,"1,470.90"
130178,10/1/23,"1,439.96"
130178,12/1/23,"1,481.47"
130179,3/1/23,"92,336.97"
130179,4/1/23,"30,127.95"
130179,5/1/23,"1,754,970.45"
130180,1/1/23,"13,492.71"
130180,2/1/23,"6,771.84"
130180,3/1/23,"6,786.03"
130180,4/1/23,"6,823.28"
130180,5/1/23,"6,850.15"
130180,6/1/23,"6,871.55"
130180,7/1/23,"6,866.65"
130180,8/1/23,"6,846.16"
130180,9/1/23,"6,827.67"
130180,10/1/23,"6,823.27"
130180,11/1/23,"6,820.17"
130180,12/1/23,"6,815.67"
130181,1/1/23,"3,256.58"
130181,2/1/23,"3,276.24"
130181,3/1/23,"3,292.80"
130181,4/1/23,"3,319.58"
130181,5/1/23,"3,342.65"
130181,6/1/23,"3,362.58"
130181,7/1/23,"3,471.48"
130181,8/1/23,"3,471.36"
130181,9/1/23,"3,470.34"
130181,11/1/23,"3,483.95"
130181,12/1/23,"3,489.24"
130182,1/1/23,"3,118.74"
130182,3/1/23,"1,530.62"
130182,4/1/23,"1,536.77"
130182,5/1/23,"3,166.37"
130182,6/1/23,"3,123.20"
130182,8/1/23,"3,137.10"
130182,9/1/23,69.95
130182,10/1/23,"1,636.09"
130182,11/1/23,"3,155.64"
130184,1/1/23,"10,911.96"
130184,3/1/23,"5,563.90"
130184,5/1/23,"11,255.65"
130184,6/1/23,"5,749.74"
130184,9/1/23,"11,562.92"
130184,11/1/23,"482,989.67"
130185,2/1/23,"3,606.17"
130185,4/1/23,"3,780.28"
130185,6/1/23,"7,629.52"
130185,7/1/23,"3,701.55"
130185,8/1/23,"3,806.48"
130185,9/1/23,"7,608.81"
130185,11/1/23,"3,834.48"
130186,1/1/23,"4,999.74"
130186,2/1/23,"2,512.75"
130186,3/1/23,"2,520.24"
130186,5/1/23,"5,085.27"
130186,6/1/23,"2,559.13"
130186,7/1/23,"2,559.76"
130186,8/1/23,"2,554.59"
130186,9/1/23,"2,550.18"
130186,10/1/23,"2,551.01"
130186,11/1/23,"2,552.33"
130187,1/1/23,"4,988.21"
130187,2/1/23,"2,506.97"
130187,3/1/23,"2,514.43"
130187,5/1/23,"5,073.54"
130187,6/1/23,"2,553.24"
130187,7/1/23,"2,553.87"
130187,8/1/23,"2,548.70"
130187,9/1/23,"2,544.29"
130187,10/1/23,"2,545.13"
130187,11/1/23,"2,546.45"
130188,1/1/23,"2,740.04"
130188,3/1/23,"10,998.51"
130188,5/1/23,"2,783.74"
130188,7/1/23,"2,816.33"
130188,10/1/23,"2,774.51"
130188,11/1/23,"20,771.57"
130188,12/1/23,"2,551.85"
130189,2/1/23,"3,580.35"
130189,3/1/23,"3,552.06"
130189,5/1/23,"7,065.08"
130189,6/1/23,"2,691.14"
130189,10/1/23,"9,218.27"
130189,12/1/23,"2,775.46"
130191,1/1/23,"2,384.61"
130191,2/1/23,"2,399.04"
130191,3/1/23,"2,411.14"
130191,4/1/23,"2,430.76"
130191,5/1/23,"2,447.72"
130191,6/1/23,"2,462.37"
130191,7/1/23,"2,468.26"
130191,8/1/23,"2,468.22"
130191,9/1/23,"2,469.12"
130191,10/1/23,"2,474.68"
130191,11/1/23,"2,480.94"
130191,12/1/23,"2,486.74"
130192,1/1/23,"13,587.65"
130192,2/1/23,"13,667.72"
130192,3/1/23,"13,735.65"
130192,4/1/23,"13,845.62"
130192,5/1/23,"13,939.49"
130192,6/1/23,"14,020.39"
130192,7/1/23,"14,050.51"
130192,8/1/23,"14,048.55"
130192,9/1/23,"14,051.98"
130192,10/1/23,"14,081.48"
130192,11/1/23,"14,115.08"
130192,12/1/23,"14,449.61"
130193,1/1/23,"9,133.91"
130193,2/1/23,"9,487.98"
130193,4/1/23,"18,797.74"
130193,6/1/23,"9,679.59"
130193,7/1/23,"9,672.12"
130193,8/1/23,"19,254.06"
130193,9/1/23,"9,490.57"
130193,10/1/23,"9,516.74"
130193,11/1/23,"18,716.91"
130194,1/1/23,"1,922.04"
130194,2/1/23,"1,926.83"
130194,3/1/23,"1,929.73"
130194,4/1/23,"1,938.82"
130194,5/1/23,"1,945.20"
130194,6/1/23,"1,949.77"
130194,7/1/23,"1,947.25"
130194,8/1/23,"1,940.30"
130194,9/1/23,"1,979.10"
130194,10/1/23,"1,971.28"
130194,11/1/23,"1,929.33"
130194,12/1/23,"1,926.74"
130195,2/1/23,"20,550.28"
130195,3/1/23,"20,589.62"
130195,4/1/23,"20,696.69"
130195,5/1/23,"20,774.24"
130195,6/1/23,"20,832.22"
130195,7/1/23,"20,812.86"
130195,8/1/23,"20,745.18"
130195,9/1/23,"20,684.70"
130195,10/1/23,"20,664.08"
130195,11/1/23,"20,650.11"
130195,12/1/23,"20,630.14"
130196,1/1/23,"4,102.45"
130196,3/1/23,"2,053.46"
130196,4/1/23,"2,054.30"
130196,5/1/23,"2,061.65"
130196,6/1/23,"2,066.13"
130196,7/1/23,"2,068.63"
130196,8/1/23,"2,126.17"
130196,9/1/23,"2,238.73"
130196,10/1/23,"2,106.56"
130196,11/1/23,"2,100.51"
130196,12/1/23,"2,095.79"
130197,1/1/23,"2,678.60"
130197,2/1/23,"2,680.03"
130197,3/1/23,"1,373.47"
130197,4/1/23,"2,716.53"
130197,5/1/23,"2,720.05"
130197,6/1/23,"2,720.89"
130197,7/1/23,69.34
130197,9/1/23,"2,776.12"
130197,10/1/23,"2,755.65"
130197,12/1/23,"2,851.37"
130198,2/1/23,"13,512.94"
130198,3/1/23,"6,790.01"
130198,4/1/23,"6,833.50"
130198,5/1/23,"6,866.40"
130198,6/1/23,"6,894.01"
130198,7/1/23,"6,895.20"
130198,8/1/23,"6,880.69"
130198,9/1/23,"6,868.17"
130198,10/1/23,"6,869.97"
130198,11/1/23,"6,873.06"
130198,12/1/23,"6,874.74"
130199,1/1/23,"2,361.27"
130199,2/1/23,"2,370.96"
130199,3/1/23,"2,378.22"
130199,4/1/23,"2,393.46"
130199,5/1/23,"2,405.25"
130199,6/1/23,"2,414.86"
130199,7/1/23,"2,415.61"
130199,8/1/23,"2,410.81"
130199,9/1/23,"2,839.72"
130199,10/1/23,"4,108.48"
130199,11/1/23,"2,408.64"
130199,12/1/23,"3,499.19"
130200,1/1/23,"33,823.28"
130200,2/1/23,"34,028.36"
130200,3/1/23,"34,201.07"
130200,4/1/23,"34,480.38"
130200,5/1/23,"34,720.86"
130200,6/1/23,"34,928.70"
130200,7/1/23,"35,010.65"
130200,8/1/23,"35,009.52"
130200,9/1/23,"35,021.85"
130200,10/1/23,"35,100.20"
130200,11/1/23,"35,188.80"
130200,12/1/23,"70,637.32"
130201,1/1/23,"12,554.35"
130201,2/1/23,"12,630.43"
130201,3/1/23,"12,694.52"
130201,4/1/23,"12,798.16"
130201,5/1/23,"12,887.40"
130201,6/1/23,"12,964.52"
130201,7/1/23,"12,994.93"
130201,8/1/23,"12,994.51"
130201,9/1/23,"12,999.07"
130201,10/1/23,"13,028.16"
130201,11/1/23,"13,061.03"
130201,12/1/23,"26,218.43"
130202,1/1/23,"22,550.54"
130202,2/1/23,"22,687.25"
130202,3/1/23,"22,802.40"
130202,4/1/23,"22,988.62"
130202,5/1/23,"23,148.96"
130202,6/1/23,"23,287.52"
130202,7/1/23,"23,342.17"
130202,8/1/23,"23,341.42"
130202,9/1/23,"23,349.63"
130202,10/1/23,"23,401.87"
130202,11/1/23,"23,460.94"
130202,12/1/23,"47,095.04"
130203,1/1/23,"2,592.94"
130203,2/1/23,"7,740.74"
130203,5/1/23,"7,910.90"
130203,8/1/23,"8,006.40"
130204,1/1/23,"3,770.20"
130204,2/1/23,"3,779.17"
130204,3/1/23,"3,784.52"
130204,4/1/23,"3,801.45"
130204,5/1/23,"3,813.77"
130204,6/1/23,"3,822.31"
130204,7/1/23,"3,816.80"
130204,8/1/23,"3,802.33"
130204,9/1/23,"3,789.32"
130204,10/1/23,"3,783.41"
130204,11/1/23,"3,778.56"
130204,12/1/23,"3,772.91"
130205,2/1/23,"3,361.27"
130205,3/1/23,"3,367.21"
130205,4/1/23,"3,383.41"
130205,5/1/23,"3,395.55"
130205,6/1/23,"3,404.35"
130205,7/1/23,"3,471.97"
130205,8/1/23,"3,389.09"
130205,9/1/23,"3,378.81"
130205,10/1/23,"3,374.82"
130205,11/1/23,"3,371.77"
130205,12/1/23,"3,368.02"
130206,1/1/23,"1,739.61"
130206,2/1/23,"1,746.72"
130206,3/1/23,"1,752.11"
130206,4/1/23,"1,762.88"
130206,5/1/23,"1,771.65"
130206,6/1/23,"1,778.70"
130206,7/1/23,"1,779.42"
130206,8/1/23,"1,775.91"
130206,9/1/23,"1,773.08"
130206,10/1/23,"1,773.55"
130206,11/1/23,"1,811.79"
130206,12/1/23,"1,775.14"
130207,1/1/23,"2,142.26"
130207,2/1/23,"2,143.24"
130207,3/1/23,"2,142.21"
130207,4/1/23,"2,147.64"
130207,5/1/23,"2,150.20"
130207,6/1/23,"2,150.72"
130207,7/1/23,"2,143.52"
130207,8/1/23,"2,131.59"
130207,9/1/23,"2,120.42"
130207,10/1/23,"2,113.08"
130207,11/1/23,"2,106.32"
130207,12/1/23,"2,099.03"
130209,1/1/23,"19,916.54"
130209,2/1/23,"19,589.90"
130209,3/1/23,"21,412.77"
130209,4/1/23,"21,413.79"
130209,5/1/23,"21,037.41"
130209,6/1/23,"20,852.20"
130209,7/1/23,"15,708.32"
130209,8/1/23,"15,560.95"
130209,9/1/23,"20,586.50"
130209,10/1/23,"20,691.54"
130209,11/1/23,"6,580.10"
130210,2/1/23,"48,531.32"
130214,1/1/23,"2,250.23"
130214,5/1/23,"9,521.33"
130214,8/1/23,"2,421.17"
130214,9/1/23,"2,416.93"
130214,11/1/23,"3,607.30"
130215,1/1/23,"1,760.73"
130215,2/1/23,"1,766.23"
130215,3/1/23,"1,769.89"
130215,4/1/23,"1,779.41"
130215,5/1/23,"1,786.31"
130215,6/1/23,"1,791.80"
130215,7/1/23,"1,790.59"
130215,8/1/23,"1,785.39"
130215,9/1/23,"1,780.70"
130215,10/1/23,"1,779.63"
130215,12/1/23,"3,595.73"
130216,1/1/23,"3,896.25"
130216,3/1/23,"180,099.97"
130218,1/1/23,"3,789.81"
130218,3/1/23,"3,983.62"
130218,4/1/23,"4,012.28"
130218,5/1/23,"4,047.21"
130218,6/1/23,"4,063.34"
130218,7/1/23,"12,072.37"
130218,9/1/23,"3,996.39"
130218,11/1/23,"4,136.90"
130218,12/1/23,"4,112.84"
130219,1/1/23,"6,276.76"
130219,2/1/23,"6,289.63"
130219,3/1/23,"6,315.51"
130219,4/1/23,"6,334.87"
130219,5/1/23,"6,375.61"
130219,6/1/23,"6,407.12"
130219,7/1/23,"6,432.76"
130219,8/1/23,"6,629.71"
130219,9/1/23,"6,616.46"
130219,10/1/23,"6,605.40"
130219,11/1/23,"6,609.15"
130219,12/1/23,"6,608.67"
130221,1/1/23,"3,064.49"
130221,2/1/23,"3,213.16"
130221,4/1/23,"6,163.08"
130221,6/1/23,"312,581.72"
130222,1/1/23,"32,556.02"
130222,2/1/23,"16,379.90"
130222,3/1/23,"16,513.56"
130222,4/1/23,"16,628.91"
130222,5/1/23,"16,728.57"
130222,6/1/23,"16,768.18"
130222,8/1/23,"33,898.16"
130222,9/1/23,"16,810.47"
130222,10/1/23,"160,587.34"
130222,11/1/23,"16,861.16"
130222,12/1/23,"16,906.71"
130223,1/1/23,"26,040.77"
130223,3/1/23,"27,362.36"
130223,4/1/23,"27,461.46"
130223,5/1/23,"54,936.14"
130223,6/1/23,"26,391.27"
130223,7/1/23,"27,047.08"
130223,8/1/23,"26,963.98"
130223,10/1/23,"55,433.45"
130223,11/1/23,"1,823,837.16"
130224,1/1/23,"2,558.56"
130224,2/1/23,"2,574.02"
130224,3/1/23,"2,587.00"
130224,4/1/23,"2,608.02"
130224,5/1/23,"2,626.17"
130224,6/1/23,"2,641.84"
130224,7/1/23,"2,648.08"
130224,8/1/23,"2,648.02"
130224,9/1/23,"2,648.96"
130224,10/1/23,"2,654.88"
130224,11/1/23,"2,661.57"
130224,12/1/23,"2,667.76"
130225,2/1/23,"5,346.51"
130225,3/1/23,"5,366.85"
130225,4/1/23,"5,381.68"
130225,5/1/23,"5,414.58"
130225,6/1/23,"5,439.65"
130225,7/1/23,"5,459.70"
130225,8/1/23,"5,610.64"
130225,9/1/23,"5,595.80"
130225,10/1/23,"5,577.22"
130225,11/1/23,"5,585.57"
130225,12/1/23,"5,583.64"
130226,1/1/23,"2,418.24"
130226,2/1/23,"2,428.09"
130226,3/1/23,"2,423.26"
130226,4/1/23,"2,450.52"
130226,5/1/23,"2,462.69"
